date_left	date_right	date_center	date_mean	num_allele	num_alt_allele	af	af_low	af_up	date_normalized	pt	pt_low	pt_up
1300	2300.0	1800.0	1742.552222817354	7468	665.0	0.089046598821639	0.0826	0.0955	-31.03448275862069	0.0714569391189752	0.06340021794476666	0.0796408932993833
1400	2400.0	1900.0	1859.639025804581	6898	617.0	0.08944621629457813	0.08270000000000001	0.0961	-32.758620689655174	0.0708612532617827	0.0626315121054448	0.07941478408892173
1500	2500.0	2000.0	1969.272114821324	6828	603.0	0.0883128295254833	0.0816	0.095	-34.48275862068966	0.07027015741343132	0.0618012649918876	0.07916118455975203
1600	2600.0	2100.0	2121.1909385113267	7416	643.0	0.08670442286947141	0.08030000000000001	0.0931	-36.206896551724135	0.06968362245534226	0.061103013167978656	0.07887781523573377
1700	2700.0	2200.0	2210.0677966101694	7080	590.0	0.08333333333333333	0.07690000000000001	0.0897	-37.93103448275862	0.06910161934895473	0.060310236036391025	0.07874339453487136
1800	2800.0	2300.0	2298.499376169682	6412	517.0	0.080630068621335	0.07400000000000001	0.0873	-39.6551724137931	0.06852411913744441	0.05957371974871339	0.0785213877009225
1900	2900.0	2400.0	2407.424686940966	5590	430.0	0.07692307692307693	0.07	0.0839	-41.37931034482759	0.0679510929474015	0.05876858460827874	0.07826378286897788
2000	3000.0	2500.0	2441.2708638360177	5464	425.0	0.07778184480234261	0.0707	0.0849	-43.10344827586207	0.06738251199046734	0.05791186230378414	0.07789580642039584
2100	3100.0	2600.0	2499.7052474879047	5374	423.0	0.07871231857089692	0.0716	0.0859	-44.827586206896555	0.06681834756493137	0.05715103260913053	0.07755968254662295
2200	3200.0	2700.0	2548.57859922179	5140	410.0	0.07976653696498054	0.0724	0.0872	-46.55172413793103	0.06625857105728811	0.05646989786150836	0.07731222128094684
2300	3300.0	2800.0	2654.481890459364	4528	373.0	0.08237632508833923	0.07440000000000001	0.09040000000000001	-48.275862068965516	0.06570315394375464	0.05574107119205381	0.07706354907338679
2400	3400.0	2900.0	2726.1496861419605	4142	331.0	0.07991308546595847	0.0717	0.0882	-50.0	0.06515206779174969	0.0550768904902737	0.07674303415125645
2500	3500.0	3000.0	2824.89564281872	3718	297.0	0.07988165680473373	0.0712	0.0886	-51.724137931034484	0.06460528426133383	0.054424705262791244	0.07643260669184244
2600	3600.0	3100.0	3004.145506419401	2804	246.0	0.0877318116975749	0.07730000000000001	0.09820000000000001	-53.44827586206897	0.06406277510661226	0.05377795099274692	0.07617495119272824
2700	3700.0	3200.0	3198.5716878402905	2204	198.0	0.08983666061705989	0.0784	0.1022	-55.172413793103445	0.06352451217709976	0.05306208838366287	0.07588193486857618
2800	3800.0	3300.0	3326.886200716846	2232	191.0	0.08557347670250896	0.0745	0.09770000000000001	-56.89655172413793	0.06299046741904882	0.0523221611081271	0.0755898661985165
2900	3900.0	3400.0	3451.770850884583	2374	187.0	0.07877000842459983	0.0684	0.09000000000000001	-58.62068965517241	0.062460612876741456	0.0516303478273956	0.07529787828349917
3000	4000.0	3500.0	3550.8423457730387	2626	192.0	0.07311500380807312	0.0636	0.0835	-60.3448275862069	0.06193492069374448	0.05099944732941619	0.07500602305961351
3100	4100.0	3600.0	3626.198198198198	2664	195.0	0.0731981981981982	0.06330000000000001	0.083	-62.06896551724138	0.061413363114129794	0.05037585069287594	0.07471520805780625
3200	4200.0	3700.0	3714.056402439024	2624	184.0	0.0701219512195122	0.0608	0.08030000000000001	-63.793103448275865	0.060895912483658984	0.049628080618567105	0.07439369058041322
3300	4300.0	3800.0	3809.6383476227593	2566	184.0	0.07170693686671863	0.062200000000000005	0.0821	-65.51724137931035	0.06038254125093369	0.048853453757416385	0.0741402520707912
3400	4400.0	3900.0	3894.9498069498068	2590	195.0	0.07528957528957529	0.0651	0.0854	-67.24137931034483	0.05987322196851151	0.04821107578113764	0.07385662502533182
3500	4500.0	4000.0	3982.0086139389196	2554	187.0	0.07321848081440877	0.0636	0.0838	-68.96551724137932	0.059367927293988244	0.04761013771437294	0.07356877835306673
3600	4600.0	4100.0	4054.0663430420714	2472	179.0	0.07241100323624595	0.0627	0.08310000000000001	-70.6896551724138	0.058866629991046915	0.04688005305869201	0.07330306298956062
3700	4700.0	4200.0	4127.384615384615	2444	175.0	0.0716039279869067	0.061900000000000004	0.0823	-72.41379310344827	0.05836930293047377	0.04616115638925309	0.07299923638053336
3800	4800.0	4300.0	4245.075062552127	2398	181.0	0.07547956630525438	0.0654	0.08650000000000001	-74.13793103448276	0.05787591909114205	0.04553919304782155	0.07271793246107962
3900	4900.0	4400.0	4343.729076790337	2318	170.0	0.07333908541846419	0.0632	0.0844	-75.86206896551724	0.05738645156096384	0.04494349316450625	0.07243646796553559
4000	5000.0	4500.0	4483.704854368932	2060	159.0	0.07718446601941747	0.06620000000000001	0.0892	-77.58620689655173	0.056900873537810245	0.044355223534162144	0.07215439978222217
4100	5100.0	4600.0	4584.546006066734	1978	144.0	0.07280080889787664	0.061900000000000004	0.0848	-79.3103448275862	0.05641915833040076	0.04377430090445024	0.07187334572006834
4200	5200.0	4700.0	4697.402332361516	2058	147.0	0.07142857142857142	0.0609	0.08310000000000001	-81.03448275862068	0.05594127935916188	0.04320064270959176	0.07158516489335112
4300	5300.0	4800.0	4758.54356846473	1928	130.0	0.06742738589211618	0.056900000000000006	0.0792	-82.75862068965517	0.05546721015705564	0.0426341670714363	0.07131682564608004
4400	5400.0	4900.0	4845.466821885914	1718	111.0	0.06461001164144353	0.053700000000000005	0.07690000000000001	-84.48275862068965	0.05499692437037844	0.0420747928002983	0.0710420772966371
4500	5500.0	5000.0	4945.262701363073	1614	93.0	0.05762081784386617	0.047	0.0697	-86.20689655172414	0.054530395759530455	0.04152243939556876	0.07081042553447704
4600	5600.0	5100.0	5039.585247883918	1654	92.0	0.05562273276904474	0.0453	0.0674	-87.93103448275862	0.05406759819975655	0.04097702704610893	0.07061203076558346
4700	5700.0	5200.0	5124.3778337531485	1588	83.0	0.052267002518891686	0.042	0.0639	-89.65517241379311	0.053608505681858314	0.04043847663043207	0.070414149733728
4800	5800.0	5300.0	5261.9986282578875	1458	61.0	0.04183813443072702	0.0324	0.0529	-91.37931034482759	0.053153092312878576	0.039906709716679915	0.07021678134443328
4900	5900.0	5400.0	5381.04802259887	1416	58.0	0.04096045197740113	0.0315	0.0521	-93.10344827586206	0.052701332316758	0.039381648562400146	0.07001851609916707
5000	6000.0	5500.0	5493.252941176471	1360	53.0	0.03897058823529412	0.029500000000000002	0.050100000000000006	-94.82758620689656	0.05225320003496478	0.03886321611413085	0.06981968112251406
5100	6100.0	5600.0	5602.85590778098	1388	54.0	0.03890489913544669	0.0296	0.0499	-96.55172413793103	0.051808669927097664	0.03835133600679807	0.06954316745771583
5200	6200.0	5700.0	5739.994983277592	1196	40.0	0.033444816053511704	0.024300000000000002	0.044700000000000004	-98.27586206896552	0.05136771657146239	0.03782638815894023	0.06925431876731597
5300	6300.0	5800.0	5793.338842975207	1210	41.0	0.033884297520661154	0.0247	0.0451	-100.0	0.050930314665622686	0.03732877202295865	0.06896477538268554
5400	6400.0	5900.0	5863.63201320132	1212	41.0	0.03382838283828383	0.0246	0.045000000000000005	-101.72413793103448	0.0504964390269254	0.03680909774895935	0.0686760627003808
5500	6500.0	6000.0	5970.128664495114	1228	39.0	0.03175895765472313	0.0229	0.0425	-103.44827586206897	0.05006606459300084	0.036279076814957706	0.0683884699446309
5600	6600.0	6100.0	6090.12	1250	34.0	0.0272	0.019100000000000002	0.037200000000000004	-105.17241379310344	0.04963916642223851	0.035756404433560145	0.0681019935134694
5700	6700.0	6200.0	6169.695945945946	1184	34.0	0.028716216216216218	0.020200000000000003	0.0392	-106.89655172413794	0.0492157196942383	0.03524098683090765	0.06781662981026618
5800	6800.0	6300.0	6214.6785109983075	1182	36.0	0.030456852791878174	0.0217	0.0413	-108.62068965517241	0.04879569971023822	0.034732731196967286	0.0675323752437771
5900	6900.0	6400.0	6301.477186311787	1052	35.0	0.03326996197718631	0.0236	0.0453	-110.34482758620689	0.048379081893518396	0.034231823426377234	0.06724922622819358
6000	7000.0	6500.0	6434.0329670329675	910	27.0	0.02967032967032967	0.02	0.042100000000000005	-112.06896551724138	0.04796584178978225	0.03373872789018532	0.06696717918319099
6100	7100.0	6600.0	6701.854922279793	1158	27.0	0.023316062176165803	0.015700000000000002	0.033100000000000004	-113.79310344827586	0.04755595506751478	0.03328566444282967	0.06668623053397667
6200	7200.0	6700.0	6784.20205479452	1168	27.0	0.023116438356164382	0.0155	0.0328	-115.51724137931035	0.047149397518318814	0.03284820167513442	0.06640637671133744
6300	7300.0	6800.0	6863.013266998341	1206	33.0	0.02736318407960199	0.019200000000000002	0.0376	-117.24137931034483	0.046746145057229245	0.03241629696470646	0.06612761415168643
6400	7400.0	6900.0	6936.222042139384	1234	31.0	0.025121555915721232	0.017400000000000002	0.0349	-118.96551724137932	0.046346173723005694	0.03198988471919274	0.06584993929710907
6500	7500.0	7000.0	7010.830122591944	1142	28.0	0.024518388791593695	0.0166	0.0346	-120.6896551724138	0.04594945967840432	0.03156889998832357	0.06559861716246299
6600	7600.0	7100.0	7132.828178694158	1164	26.0	0.022336769759450172	0.0149	0.031900000000000005	-122.41379310344827	0.045555979210428414	0.03115327846119156	0.06537045965739684
6700	7700.0	7200.0	7190.33038869258	1132	25.0	0.022084805653710248	0.0146	0.0318	-124.13793103448276	0.045165708730559175	0.030742956463432572	0.06514304086064729
6800	7800.0	7300.0	7238.849090909091	1100	22.0	0.02	0.0128	0.029400000000000003	-125.86206896551724	0.044778624774965914	0.030337870954312778	0.06491635876390965
6900	7900.0	7400.0	7286.214539007092	1128	21.0	0.018617021276595744	0.0118	0.027600000000000003	-127.58620689655173	0.044394704004696944	0.029937959523725636	0.0646904113616457
7000	8000.0	7500.0	7343.660746003552	1126	23.0	0.020426287744227355	0.0132	0.0298	-129.31034482758622	0.04401392320585115	0.029524334870362455	0.0644651966511004
7100	8100.0	7600.0	7439.891067538127	918	21.0	0.02287581699346405	0.0145	0.0339	-131.0344827586207	0.04363625928973044	0.029113121953870103	0.06424071263231859
7200	8200.0	7700.0	7574.395415472779	698	20.0	0.02865329512893983	0.0179	0.042800000000000005	-132.75862068965517	0.04326168929297368	0.028707883574970453	0.06401695730816132
7300	8300.0	7800.0	7666.80981595092	652	16.0	0.024539877300613498	0.0145	0.038400000000000004	-134.48275862068965	0.04289019037767248	0.02830850324517607	0.06379392868432207
7400	8400.0	7900.0	7793.200772200772	518	12.0	0.023166023166023165	0.0125	0.038700000000000005	-136.20689655172413	0.042521739831468994	0.027914519537882657	0.06353882789430267
7500	8500.0	8000.0	7842.6731517509725	514	13.0	0.02529182879377432	0.014	0.0414	-137.93103448275863	0.04215631506763608	0.027525863946029856	0.06328289180717614
7600	8600.0	8100.0	8009.812834224599	374	12.0	0.03208556149732621	0.0173	0.0533	-139.6551724137931	0.041793893625140396	0.02714246870985727	0.06302791772423656
7700	8700.0	8200.0	8085.301775147929	338	13.0	0.038461538461538464	0.0213	0.0626	-141.3793103448276	0.04143445316868855	0.02676426681222137	0.06282868908957692
7800	8800.0	8300.0	8143.809210526316	304	12.0	0.039473684210526314	0.0213	0.0654	-143.10344827586206	0.04107797148875659	0.026391191973833168	0.06265675370045169
7900	8900.0	8400.0	8268.829457364342	258	11.0	0.04263565891472868	0.0223	0.07200000000000001	-144.82758620689654	0.040724426501603336	0.02602317864842086	0.06247645815668839
8000	9000.0	8500.0	8368.930693069307	202	9.0	0.04455445544554455	0.0216	0.079	-146.55172413793105	0.04037379624926791	0.02566016201782179	0.062260514686406365
8100	9100.0	8600.0	8466.954022988506	174	8.0	0.04597701149425287	0.0212	0.08410000000000001	-148.27586206896552	0.040026058899551444	0.025302077987007923	0.06204526902190509
8200	9200.0	8700.0	8569.111111111111	162	7.0	0.043209876543209874	0.0187	0.0821	-150.0	0.03968119274598365	0.02494137245236944	0.061830719248367354
8300	9300.0	8800.0	8665.231884057972	138	5.0	0.036231884057971016	0.013000000000000001	0.0767	-151.72413793103448	0.03933917620777437	0.024582692122120105	0.06161686345385272
8400	9400.0	8900.0	8820.983333333334	120	4.0	0.03333333333333333	0.0103	0.07640000000000001	-153.44827586206895	0.03899998782975061	0.0242290423054102	0.06140369972931083
8500	9500.0	9000.0	8977.074074074075	108	3.0	0.027777777777777776	0.0068000000000000005	0.0714	-155.17241379310346	0.038663606282278905	0.023880356106582686	0.0611912261685952
8600	9700.0	9150.0	9076.84	100	3.0	0.03	0.0074	0.077	-157.75862068965517	0.03816425041847768	0.023366489187326648	0.060873805722182074
8700	9900.0	9300.0	9234.941176470587	102	6.0	0.058823529411764705	0.023700000000000002	0.1159	-160.3448275862069	0.03767109120791861	0.022863421995126205	0.06055792745177334
8800	10000.0	9400.0	9390.25	104	4.0	0.038461538461538464	0.012	0.0878	-162.06896551724137	0.03734572619362377	0.022533936913748706	0.06034819554343243
8900	10100.0	9500.0	9483.884615384615	104	4.0	0.038461538461538464	0.012	0.0878	-163.79310344827587	0.037023063241130014	0.0222090926195696	0.06013914431219953
9000	10200.0	9600.0	9607.36	100	4.0	0.04	0.012400000000000001	0.0911	-165.51724137931035	0.03670308177164862	0.0219085543038473	0.05993077186962342
9100	10400.0	9750.0	9706.96	100	4.0	0.04	0.012400000000000001	0.0911	-168.10344827586206	0.03622809263861237	0.021465801194727154	0.059619481810872926
9200	10600.0	9900.0	9881.78431372549	102	4.0	0.0392156862745098	0.0122	0.08940000000000001	-170.68965517241378	0.03575902234159174	0.021031804405897955	0.05930728480010684
9300	10700.0	10000.0	9979.75	104	4.0	0.038461538461538464	0.012	0.0878	-172.41379310344828	0.03544956350587913	0.020747255997415254	0.05910035157165672
9400	10900.0	10150.0	10131.078431372549	102	4.0	0.0392156862745098	0.0122	0.08940000000000001	-175.0	0.034990207401656544	0.020314831429866044	0.058801289808002845
9500	11400.0	10450.0	10217.88	100	4.0	0.04	0.012400000000000001	0.0911	-180.17241379310346	0.03408864662904139	0.019441236863322532	0.05820742260461762
9600	12400.0	11000.0	10375.7	100	4.0	0.04	0.012400000000000001	0.0911	-189.6551724137931	0.03249366812383965	0.017934283939033645	0.05713327195157371
9700	13300.0	11500.0	10567.74	100	4.0	0.04	0.012400000000000001	0.0911	-198.27586206896552	0.031106451808994143	0.016664206389061336	0.05610985948233527
9800	13500.0	11650.0	10715.4	100	4.0	0.04	0.012400000000000001	0.0911	-200.86206896551724	0.03070158249778452	0.016300725285676623	0.05577339563488812
9900	18100.0	14000.0	11210.981481481482	108	2.0	0.018518518518518517	0.0029000000000000002	0.057600000000000005	-241.3793103448276	0.024988017456379585	0.01160145741461552	0.051134468796622236
